title_id,title_name,title_year
tt1117964,Bobby: Love and Lust,(2005)
tt1602476,Badmaa$h Company,(2010)
tt3257794,Music Teacher,(2019)
tt0116308,Fire,(1996)
tt0083081,Silsila,(1981)
tt6299040,The Ghazi Attack,(2017)
tt1706317,Tezz,(2012)
tt4990516,Tu Hai Mera Sunday,(2016)
tt6978268,Omerta,(2017)
tt6173826,Guest iin London,(2017)
tt3595298,Prem Ratan Dhan Payo,(2015)
tt5227468,Beiimaan Love,(2016)
tt1727496,Dil Toh Baccha Hai Ji,(2011)
tt1084972,Wanted,(2009)
tt1428459,We Are Family,(2010)
tt0117437,Raja Hindustani,(1996)
tt2804026,Aurangzeb,(2013)
tt3017412,Happy Ending,(2014)
tt2094854,Inkaar,(2013)
tt1183946,The Stoneman Murders,(2009)
tt7981260,Garbage,(I) (2018)
tt3159708,Welcome Back,(2015)
tt0349333,Darna Mana Hai,(2003)
tt4332114,Dolly Ki Doli,(2015)
tt2309764,Singham Returns,(2014)
tt0215132,Rocky,(1981)
tt6296236,Running Shaadi,(2017)
tt0352314,Ek Hasina Thi,(2004)
tt6712014,Fukrey Returns,(2017)
tt5290620,Kyaa Kool Hain Hum 3,(2016)
tt4744086,Ki & Ka,(2016)
tt1499201,Anjaana Anjaani,(2010)
tt2112131,Dabangg 2,(2012)
tt2761792,Shhuddhi,
tt1182972,Bachna Ae Haseeno,(2008)
tt0418460,Aitraaz,(2004)
tt1017456,Race,(I) (2008)
tt1291465,Raajneeti,(2010)
tt2708550,Jal,(2013)
tt0233856,Hello Brother,(1999)
tt0102706,Prem Qaidi,(1991)
tt0477252,36 China Town,(2006)
tt0076696,Shatranj Ke Khilari,(1977)
tt0337971,Deewangee,(2002)
tt2976176,Lakshmi,(2014)
tt0151466,Main Tulsi Tere Aangan Ki,(1978)
tt3495000,Mardaani,(2014)
tt4354740,Dharam Sankat Mein,(2015)
tt2675978,Dedh Ishqiya,(2014)
tt0347278,Jhankaar Beats,(2003)
tt0279021,Chhupa Rustam: A Musical Thriller,(2001)
tt0348258,Tujhe Meri Kasam,(2003)
tt1255951,De Dana Dan,(2009)
tt0920464,Manorama Six Feet Under,(2007)
tt1345777,Ishqiya,(2010)
tt5632164,Veerappan,(2016)
tt3796006,ROAR: Tigers of the Sundarbans,(2014)
tt2255934,Aiyyaa,(2012)
tt1385824,13B: Fear Has a New Address,(2009)
tt0154749,Kudrat,(1981)
tt0403935,Action Jackson,(I) (2014)
tt9496212,22 Yards,(2019)
tt9297632,Ram Ki Janmabhoomi,(2019)
tt0187004,Farishtay,(1991)
tt1451763,Villu,(2009)
tt4979082,Jai Gangaajal,(2016)
tt0268401,To Fall in Love,(2000)
tt1014672,Bheja Fry,(2007)
tt1627924,Mausam,(2011)
tt10083340,Gangubai,
tt0233979,Zapatlela,(1993)
tt0220832,Vaastav: The Reality,(1999)
tt7527082,Hamid,(2018)
tt1090650,Dhokha,(2007)
tt0048613,Shree 420,(1955)
tt3369670,Children of War,(2014)
tt1105709,8 x 10 Tasveer,(2009)
